date,query,avg_tone,vol_index
20250317,mortgage sourcecountry:RS,0.3973,0.0274
20250318,"""real estate"" Russia",-0.6673,0.071
20250318,housing Russia,-1.5136,0.1812
20250318,mortgage Russia,-1.5501,0.0216
20250318,mortgage sourcecountry:RS,0.4605,0.0142
20250319,"""real estate"" Russia",-0.8508,0.0548
20250319,housing Russia,-1.3779,0.1076
20250319,mortgage Russia,-0.8154,0.022
20250319,mortgage sourcecountry:RS,1.1401,0.0301
20250320,"""real estate"" Russia",-1.0136,0.0705
20250320,housing Russia,-1.4575,0.144
20250320,mortgage Russia,-0.048,0.0289
20250320,mortgage sourcecountry:RS,0.7276,0.0487
20250321,"""real estate"" Russia",-1.7345,0.0545
20250321,housing Russia,-0.9697,0.1229
20250321,mortgage Russia,-0.016,0.047
20250321,mortgage sourcecountry:RS,0.5644,0.0614
20250322,"""real estate"" Russia",-1.9916,0.0549
20250322,housing Russia,-3.7214,0.1166
20250322,mortgage Russia,-0.357,0.0214
20250322,mortgage sourcecountry:RS,0.2683,0.0181
20250323,"""real estate"" Russia",-1.5566,0.0643
20250323,housing Russia,-2.6283,0.1075
20250323,mortgage Russia,-0.3419,0.0173
20250323,mortgage sourcecountry:RS,-0.2818,0.0201
20250324,"""real estate"" Russia",-1.1617,0.071
20250324,housing Russia,-0.5334,0.1172
20250324,mortgage Russia,0.5095,0.0208
20250324,mortgage sourcecountry:RS,0.837,0.0221
20250325,"""real estate"" Russia",-0.9801,0.0644
20250325,housing Russia,-1.5877,0.144
20250325,mortgage Russia,0.2038,0.0366
20250325,mortgage sourcecountry:RS,0.8901,0.0449
20250326,"""real estate"" Russia",-1.6231,0.0716
20250326,housing Russia,-1.1015,0.1341
20250326,mortgage Russia,0.8951,0.0382
20250326,mortgage sourcecountry:RS,0.9711,0.0533
20250327,"""real estate"" Russia",-0.6828,0.0718
20250327,housing Russia,-0.948,0.1435
20250327,mortgage Russia,0.1407,0.0258
20250327,mortgage sourcecountry:RS,1.0045,0.0305
20250328,"""real estate"" Russia",-1.3938,0.0539
20250328,housing Russia,-1.1469,0.0995
20250328,mortgage Russia,-0.8589,0.0288
20250328,mortgage sourcecountry:RS,0.1009,0.0298
20250329,"""real estate"" Russia",-2.2127,0.0282
20250329,housing Russia,-2.724,0.1247
20250329,mortgage Russia,-0.0763,0.0186
20250329,mortgage sourcecountry:RS,0.7835,0.0215
20250330,"""real estate"" Russia",-0.839,0.0621
20250330,housing Russia,-1.6994,0.1496
20250330,mortgage Russia,-0.087,0.0311
20250330,mortgage sourcecountry:RS,0.0753,0.0288
20250331,"""real estate"" Russia",-1.1447,0.0546
20250331,housing Russia,-1.5749,0.1248
20250331,mortgage Russia,-0.3015,0.04
20250331,mortgage sourcecountry:RS,-0.2693,0.0488
20250401,"""real estate"" Russia",-0.9576,0.059
20250401,housing Russia,-1.1795,0.1319
20250401,mortgage Russia,-0.3931,0.0445
20250401,mortgage sourcecountry:RS,0.3115,0.0578
20250402,"""real estate"" Russia",-1.5672,0.0519
20250402,housing Russia,-1.3659,0.1642
20250402,mortgage Russia,0.3967,0.0228
20250402,mortgage sourcecountry:RS,0.9888,0.0302
20250403,"""real estate"" Russia",-1.1264,0.0491
20250403,housing Russia,-1.2496,0.1149
20250403,mortgage Russia,-0.0944,0.0216
20250403,mortgage sourcecountry:RS,0.6481,0.0284
20250404,"""real estate"" Russia",-1.2719,0.0351
20250404,housing Russia,-2.8621,0.1306
20250404,mortgage Russia,-1.1731,0.0405
20250404,mortgage sourcecountry:RS,0.5196,0.0367
20250405,"""real estate"" Russia",-2.1909,0.0467
20250405,housing Russia,-3.202,0.1198
20250405,mortgage Russia,-1.4009,0.0108
20250405,mortgage sourcecountry:RS,0.3317,0.0169
20250406,"""real estate"" Russia",-1.3771,0.0521
20250406,housing Russia,-3.5922,0.1337
20250406,mortgage Russia,-0.6512,0.0126
20250406,mortgage sourcecountry:RS,-0.3544,0.0143
20250407,"""real estate"" Russia",-2.6573,0.0495
20250407,housing Russia,-1.3985,0.1027
20250407,mortgage Russia,-0.3933,0.0189
20250407,mortgage sourcecountry:RS,0.1032,0.0313
20250408,"""real estate"" Russia",-1.6773,0.0597
20250408,housing Russia,-1.4946,0.0853
20250408,mortgage Russia,-0.7815,0.0199
20250408,mortgage sourcecountry:RS,0.708,0.0296
20250409,"""real estate"" Russia",-2.0228,0.0575
20250409,housing Russia,-1.0956,0.1125
20250409,mortgage Russia,-0.3609,0.0287
20250409,mortgage sourcecountry:RS,-0.0774,0.0327
20250410,"""real estate"" Russia",-0.6339,0.065
20250410,housing Russia,-0.8102,0.1204
20250410,mortgage Russia,-0.081,0.0396
20250410,mortgage sourcecountry:RS,-0.1851,0.0497
20250411,"""real estate"" Russia",-0.9004,0.0679
20250411,housing Russia,-1.1667,0.1046
20250411,mortgage Russia,-0.8512,0.0301
20250411,mortgage sourcecountry:RS,-0.2111,0.0349
20250412,"""real estate"" Russia",-1.2216,0.0657
20250412,housing Russia,-1.8798,0.077
20250412,mortgage Russia,0.0982,0.0108
20250412,mortgage sourcecountry:RS,0.0489,0.0113
20250413,"""real estate"" Russia",-1.7483,0.0622
20250413,housing Russia,-2.3989,0.1081
20250413,mortgage Russia,-2.2407,0.0173
20250413,mortgage sourcecountry:RS,-1.256,0.0164
20250414,"""real estate"" Russia",-2.1727,0.0401
20250414,housing Russia,-2.4014,0.1069
20250414,mortgage Russia,-0.3417,0.0189
20250414,mortgage sourcecountry:RS,-0.1923,0.0204
20250415,"""real estate"" Russia",-0.758,0.061
20250415,housing Russia,-1.2575,0.1666
20250415,mortgage Russia,-0.3678,0.0616
20250415,mortgage sourcecountry:RS,-0.0233,0.0661
20250416,"""real estate"" Russia",-0.7487,0.0442
20250416,housing Russia,-2.2771,0.1419
20250416,mortgage Russia,-0.4257,0.0231
20250416,mortgage sourcecountry:RS,0.2377,0.0319
20250417,"""real estate"" Russia",-1.4146,0.0687
20250417,housing Russia,-1.2683,0.175
20250417,mortgage Russia,-0.7431,0.0941
20250417,mortgage sourcecountry:RS,0.5904,0.029
20250418,"""real estate"" Russia",-0.9282,0.0994
20250418,housing Russia,-1.2368,0.1376
20250418,mortgage Russia,-1.4167,0.0666
20250418,mortgage sourcecountry:RS,1.427,0.0382
20250419,"""real estate"" Russia",-1.0998,0.0551
20250419,housing Russia,-1.4185,0.0883
20250419,mortgage Russia,-1.0808,0.0201
20250419,mortgage sourcecountry:RS,-0.0046,0.0105
20250420,"""real estate"" Russia",-0.9784,0.0676
20250420,housing Russia,-1.2953,0.0931
20250420,mortgage Russia,-0.2702,0.0483
20250420,mortgage sourcecountry:RS,0.06,0.0378
20250421,"""real estate"" Russia",-1.1466,0.1032
20250421,housing Russia,-1.2035,0.1346
20250421,mortgage Russia,0.6426,0.0293
20250421,mortgage sourcecountry:RS,0.2897,0.03
20250422,"""real estate"" Russia",-1.1005,0.077
20250422,housing Russia,-0.6889,0.1128
20250422,mortgage Russia,0.7441,0.0244
20250422,mortgage sourcecountry:RS,0.6657,0.0336
20250423,"""real estate"" Russia",-0.6253,0.0586
20250423,housing Russia,-0.4335,0.0979
20250423,mortgage Russia,-0.0567,0.0254
20250423,mortgage sourcecountry:RS,0.3077,0.0399
20250424,"""real estate"" Russia",-1.3684,0.0638
20250424,housing Russia,-1.6224,0.142
20250424,mortgage Russia,0.2301,0.0254
20250424,mortgage sourcecountry:RS,1.1277,0.0348
20250425,"""real estate"" Russia",-1.7681,0.0566
20250425,housing Russia,-2.1811,0.1344
20250425,mortgage Russia,-1.6168,0.0365
20250425,mortgage sourcecountry:RS,0.868,0.0354
20250426,"""real estate"" Russia",-1.0484,0.0542
20250426,housing Russia,-2.0694,0.1319
20250426,mortgage Russia,0.2569,0.0057
20250426,mortgage sourcecountry:RS,1.027,0.0128
20250427,"""real estate"" Russia",-1.3972,0.0615
20250427,housing Russia,-2.0011,0.1066
20250427,mortgage Russia,-1.4296,0.0191
20250427,mortgage sourcecountry:RS,-2.2039,0.0191
20250428,"""real estate"" Russia",-1.5076,0.0843
20250428,housing Russia,-1.1874,0.1485
20250428,mortgage Russia,-0.3635,0.0314
20250428,mortgage sourcecountry:RS,0.699,0.0279
20250429,"""real estate"" Russia",-1.7899,0.0565
20250429,housing Russia,-1.1704,0.0919
20250429,mortgage Russia,-0.5064,0.021
20250429,mortgage sourcecountry:RS,0.2357,0.0226
20250430,"""real estate"" Russia",-0.9204,0.0621
20250430,housing Russia,-1.2442,0.1124
20250430,mortgage Russia,-0.68,0.0231
20250430,mortgage sourcecountry:RS,-0.1953,0.0189
20250501,"""real estate"" Russia",-1.9371,0.0886
20250501,housing Russia,-1.6348,0.1098
20250501,mortgage Russia,-0.5325,0.0121
20250501,mortgage sourcecountry:RS,1.0556,0.0058
20250502,"""real estate"" Russia",-2.2743,0.0718
20250502,housing Russia,-1.69,0.0655
20250502,mortgage Russia,-0.3605,0.0113
20250502,mortgage sourcecountry:RS,1.5971,0.005
20250503,"""real estate"" Russia",-2.91,0.0578
20250503,housing Russia,-1.3316,0.0978
20250503,mortgage Russia,-0.1221,0.0078
20250503,mortgage sourcecountry:RS,0.6471,0.0078
20250504,"""real estate"" Russia",-0.2275,0.0568
20250504,housing Russia,-1.7795,0.1188
20250504,mortgage Russia,-0.1806,0.0336
20250504,mortgage sourcecountry:RS,-0.652,0.0146
20250505,"""real estate"" Russia",-1.2688,0.0547
20250505,housing Russia,-0.3773,0.1189
20250505,mortgage Russia,-0.9054,0.0214
20250505,mortgage sourcecountry:RS,0.4142,0.019
20250506,"""real estate"" Russia",-1.1278,0.0436
20250506,housing Russia,-1.5044,0.09
20250506,mortgage Russia,-0.098,0.0204
20250506,mortgage sourcecountry:RS,1.0399,0.0182
20250507,"""real estate"" Russia",-0.9369,0.0455
20250507,housing Russia,-1.9943,0.0861
20250507,mortgage Russia,-0.0465,0.0152
20250507,mortgage sourcecountry:RS,0.0228,0.018
20250508,"""real estate"" Russia",-0.1032,0.0211
20250508,housing Russia,-1.6998,0.0687
20250508,mortgage Russia,-1.4494,0.0141
20250508,mortgage sourcecountry:RS,-0.3089,0.0065
20250509,"""real estate"" Russia",-1.5196,0.0287
20250509,housing Russia,-1.7761,0.0973
20250509,mortgage Russia,-2.6516,0.0205
20250509,mortgage sourcecountry:RS,0.1192,0.0041
20250510,"""real estate"" Russia",-1.2099,0.0339
20250510,housing Russia,-1.812,0.0651
20250510,mortgage Russia,-1.3888,0.0052
20250510,mortgage sourcecountry:RS,0.5162,0.0072
20250511,"""real estate"" Russia",-1.1793,0.042
20250511,housing Russia,-1.0963,0.1015
20250511,mortgage Russia,-1.1984,0.0131
20250511,mortgage sourcecountry:RS,1.4963,0.0157
20250512,"""real estate"" Russia",-0.4745,0.0832
20250512,housing Russia,-1.1756,0.104
20250512,mortgage Russia,-0.1076,0.0191
20250512,mortgage sourcecountry:RS,0.4118,0.03
20250513,"""real estate"" Russia",-0.2977,0.0995
20250513,housing Russia,-1.142,0.0978
20250513,mortgage Russia,0.8059,0.0147
20250513,mortgage sourcecountry:RS,0.2963,0.0232
20250514,"""real estate"" Russia",-1.1145,0.0575
20250514,housing Russia,-0.5163,0.0976
20250514,mortgage Russia,-0.4546,0.0253
20250514,mortgage sourcecountry:RS,0.6668,0.028
20250515,"""real estate"" Russia",-1.1018,0.0653
20250515,housing Russia,-1.352,0.1146
20250515,mortgage Russia,0.1817,0.0354
20250515,mortgage sourcecountry:RS,0.8598,0.0354
20250516,"""real estate"" Russia",-1.3156,0.0708
20250516,housing Russia,-0.9062,0.1073
20250516,mortgage Russia,-0.6494,0.0351
20250516,mortgage sourcecountry:RS,0.5984,0.0272
20250517,"""real estate"" Russia",-1.8364,0.0339
20250517,housing Russia,-1.09,0.113
20250517,mortgage Russia,-0.6896,0.0123
20250517,mortgage sourcecountry:RS,-1.3863,0.0144
20250518,"""real estate"" Russia",-1.3312,0.0761
20250518,housing Russia,-2.3084,0.1018
20250518,mortgage Russia,0.6896,0.0165
20250518,mortgage sourcecountry:RS,0.9931,0.0128
20250519,"""real estate"" Russia",-1.9925,0.0587
20250519,housing Russia,-1.1263,0.1433
20250519,mortgage Russia,-0.8307,0.0252
20250519,mortgage sourcecountry:RS,0.0966,0.0236
20250520,"""real estate"" Russia",-1.2692,0.0648
20250520,housing Russia,-1.0344,0.112
20250520,mortgage Russia,-1.1104,0.0275
20250520,mortgage sourcecountry:RS,-0.2189,0.0231
20250521,"""real estate"" Russia",-1.3438,0.0751
20250521,housing Russia,-1.0264,0.1083
20250521,mortgage Russia,0.046,0.0332
20250521,mortgage sourcecountry:RS,0.9602,0.0373
20250522,"""real estate"" Russia",-1.2387,0.0543
20250522,housing Russia,-0.9689,0.1043
20250522,mortgage Russia,0.3545,0.0171
20250522,mortgage sourcecountry:RS,0.8654,0.025
20250523,"""real estate"" Russia",-1.8063,0.058
20250523,housing Russia,-1.8054,0.117
20250523,mortgage Russia,0.7984,0.028
20250523,mortgage sourcecountry:RS,-0.1809,0.0331
20250524,"""real estate"" Russia",-2.9947,0.0599
20250524,housing Russia,-2.7524,0.1532
20250524,mortgage Russia,0.528,0.02
20250524,mortgage sourcecountry:RS,0.5145,0.0141
20250525,"""real estate"" Russia",-1.3908,0.0398
20250525,housing Russia,-3.5822,0.145
20250525,mortgage Russia,-0.2854,0.0116
20250525,mortgage sourcecountry:RS,-0.8596,0.0166
20250526,"""real estate"" Russia",-2.7923,0.0651
20250526,housing Russia,-1.7354,0.1233
20250526,mortgage Russia,0.7762,0.0269
20250526,mortgage sourcecountry:RS,1.0107,0.0313
20250527,"""real estate"" Russia",-0.8662,0.0527
20250527,housing Russia,-0.6046,0.1027
20250527,mortgage Russia,2.1074,0.016
20250527,mortgage sourcecountry:RS,1.3498,0.0271
20250528,"""real estate"" Russia",-1.3902,0.0719
20250528,housing Russia,-0.6678,0.095
20250528,mortgage Russia,-0.1683,0.0312
20250528,mortgage sourcecountry:RS,0.3883,0.0382
20250529,"""real estate"" Russia",-1.7463,0.0488
20250529,housing Russia,-0.8456,0.1057
20250529,mortgage Russia,-0.1545,0.0231
20250529,mortgage sourcecountry:RS,-0.0072,0.0306
20250530,"""real estate"" Russia",-1.1871,0.0501
20250530,housing Russia,-0.7475,0.1314
20250530,mortgage Russia,-0.9893,0.038
20250530,mortgage sourcecountry:RS,-0.1689,0.0277
20250531,"""real estate"" Russia",-1.2069,0.0316
20250531,housing Russia,-1.9578,0.1084
20250531,mortgage Russia,-0.1536,0.0147
20250531,mortgage sourcecountry:RS,1.2822,0.0124
20250601,"""real estate"" Russia",-0.8071,0.0306
20250601,housing Russia,-1.6907,0.1107
20250601,mortgage Russia,0.3085,0.0146
20250601,mortgage sourcecountry:RS,0.3759,0.0226
20250602,"""real estate"" Russia",-1.3442,0.0624
20250602,housing Russia,-1.118,0.1863
20250602,mortgage Russia,-0.7118,0.0186
20250602,mortgage sourcecountry:RS,0.6648,0.0267
20250603,"""real estate"" Russia",-2.2672,0.0623
20250603,housing Russia,-1.7961,0.1251
20250603,mortgage Russia,-0.6709,0.0166
20250603,mortgage sourcecountry:RS,0.7613,0.0187
20250604,"""real estate"" Russia",-1.7262,0.051
20250604,housing Russia,-0.918,0.1187
20250604,mortgage Russia,0.8759,0.0219
20250604,mortgage sourcecountry:RS,1.4007,0.0245
20250605,"""real estate"" Russia",-1.3242,0.0505
20250605,housing Russia,-1.1076,0.1275
20250605,mortgage Russia,-0.685,0.0341
20250605,mortgage sourcecountry:RS,0.3095,0.0301
20250606,"""real estate"" Russia",-1.1893,0.0387
20250606,housing Russia,-2.3977,0.1341
20250606,mortgage Russia,0.7874,0.0327
20250606,mortgage sourcecountry:RS,1.062,0.0327
20250607,"""real estate"" Russia",-1.1104,0.0431
20250607,housing Russia,-4.5265,0.1751
20250607,mortgage Russia,-0.2363,0.0159
20250607,mortgage sourcecountry:RS,0.3573,0.0172
20250608,"""real estate"" Russia",-1.0993,0.03
20250608,housing Russia,-2.2515,0.075
20250608,mortgage Russia,-2.4544,0.0141
20250608,mortgage sourcecountry:RS,-1.3285,0.0115
20250609,"""real estate"" Russia",-1.2433,0.0574
20250609,housing Russia,-1.138,0.0981
20250609,mortgage Russia,0.0715,0.0204
20250609,mortgage sourcecountry:RS,0.8086,0.0242
20250610,"""real estate"" Russia",-0.754,0.0428
20250610,housing Russia,-2.1934,0.1436
20250610,mortgage Russia,0.0409,0.0151
20250610,mortgage sourcecountry:RS,0.3018,0.0261
20250611,"""real estate"" Russia",-1.0853,0.0435
20250611,housing Russia,-1.9535,0.1157
20250611,mortgage Russia,-1.489,0.0183
20250611,mortgage sourcecountry:RS,-0.0964,0.0235
20250612,"""real estate"" Russia",-1.7435,0.0287
20250612,housing Russia,-1.2092,0.0799
20250612,mortgage Russia,-1.7369,0.0104
20250612,mortgage sourcecountry:RS,-2.5989,0.0139
20250613,"""real estate"" Russia",-1.3747,0.0283
20250613,housing Russia,-2.2014,0.0872
20250613,mortgage Russia,-0.7273,0.009
20250613,mortgage sourcecountry:RS,-0.0659,0.006
20250614,"""real estate"" Russia",-0.3745,0.042
20250614,housing Russia,-2.9116,0.0934
20250614,mortgage Russia,1.609,0.0112
20250614,mortgage sourcecountry:RS,1.9715,0.0131
20250702,"""real estate"" Russia",-2.6588,0.0565
20250702,housing Russia,-1.5514,0.0861
20250702,mortgage Russia,0.2637,0.0154
20250702,mortgage sourcecountry:RS,0.5796,0.0283
20250703,"""real estate"" Russia",-1.3703,0.0397
20250703,housing Russia,-1.1926,0.1152
20250703,mortgage Russia,-0.9393,0.021
20250703,mortgage sourcecountry:RS,-0.3663,0.0306
20250704,"""real estate"" Russia",-0.812,0.0495
20250704,housing Russia,-2.032,0.1374
20250704,mortgage Russia,-1.1231,0.0244
20250704,mortgage sourcecountry:RS,0.0462,0.0214
20250705,"""real estate"" Russia",-1.0943,0.0433
20250705,housing Russia,-0.2673,0.1227
20250705,mortgage Russia,3.0806,0.0233
20250705,mortgage sourcecountry:RS,2.7342,0.0257
20250706,"""real estate"" Russia",-0.648,0.0392
20250706,housing Russia,-2.4756,0.1099
20250706,mortgage Russia,0.4769,0.017
20250706,mortgage sourcecountry:RS,0.275,0.017
20250707,"""real estate"" Russia",-1.3017,0.0414
20250707,housing Russia,-1.4005,0.143
20250707,mortgage Russia,0.235,0.0237
20250707,mortgage sourcecountry:RS,0.9469,0.0259
20250708,"""real estate"" Russia",-1.1549,0.0477
20250708,housing Russia,-0.8703,0.1186
20250708,mortgage Russia,0.2093,0.0278
20250708,mortgage sourcecountry:RS,1.4209,0.0306
20250709,"""real estate"" Russia",-1.4414,0.0508
20250709,housing Russia,-1.0558,0.1185
20250709,mortgage Russia,0.7303,0.0339
20250709,mortgage sourcecountry:RS,1.2194,0.0397
20250710,"""real estate"" Russia",-1.5764,0.0446
20250710,housing Russia,-1.7491,0.1283
20250710,mortgage Russia,-0.9219,0.0457
20250710,mortgage sourcecountry:RS,-0.1696,0.0391
20250711,"""real estate"" Russia",-1.0469,0.0478
20250711,housing Russia,-1.2176,0.1127
20250711,mortgage Russia,-1.0436,0.0395
20250711,mortgage sourcecountry:RS,1.2534,0.0275
20250712,"""real estate"" Russia",-2.4132,0.0275
20250712,housing Russia,-3.5312,0.1338
20250712,mortgage Russia,-0.5562,0.0089
20250712,mortgage sourcecountry:RS,0.0543,0.0111
20250713,"""real estate"" Russia",-1.0447,0.0333
20250713,housing Russia,-1.5881,0.1089
20250713,mortgage Russia,0.1363,0.0288
20250713,mortgage sourcecountry:RS,0.0123,0.0333
20250714,"""real estate"" Russia",-1.6988,0.0701
20250714,housing Russia,-0.9054,0.1137
20250714,mortgage Russia,-0.2361,0.0205
20250714,mortgage sourcecountry:RS,0.3185,0.0245
20250715,"""real estate"" Russia",-1.009,0.0851
20250715,housing Russia,-1.1394,0.1205
20250715,mortgage Russia,-0.8338,0.0278
20250715,mortgage sourcecountry:RS,0.4961,0.0314
20250716,"""real estate"" Russia",-1.5268,0.0595
20250716,housing Russia,-1.0168,0.0945
20250716,mortgage Russia,-0.5358,0.0328
20250716,mortgage sourcecountry:RS,0.4014,0.0295
20250717,"""real estate"" Russia",-1.9123,0.0581
20250717,housing Russia,-1.3932,0.1243
20250717,mortgage Russia,0.2537,0.0244
20250717,mortgage sourcecountry:RS,0.9436,0.0366
20250718,"""real estate"" Russia",-1.2934,0.0395
20250718,housing Russia,-0.8106,0.0899
20250718,mortgage Russia,-0.9806,0.0317
20250718,mortgage sourcecountry:RS,0.5206,0.027
